Date,Open,High,Low,Close,"Daily Change %"
13-Jun-2019,14.12,14.29,13.28,13.66,-3.26
12-Jun-2019,14.49,14.71,13.31,14.12,-2.55
11-Jun-2019,14.98,14.98,13.48,14.49,-3.27
10-Jun-2019,14.86,15.45,13.45,14.98,0.81
07-Jun-2019,15.53,15.73,13.63,14.86,-4.31
06-Jun-2019,15.63,15.93,13.98,15.53,-0.64
04-Jun-2019,15.97,15.97,14.67,15.63,-2.13
03-Jun-2019,16.07,16.23,14.08,15.97,-0.62
31-May-2019,15.61,16.79,14.19,16.07,2.95
30-May-2019,16.41,16.41,14.85,15.61,-4.88
29-May-2019,15.92,16.51,14.48,16.41,3.08
28-May-2019,16.19,16.54,15.38,15.92,-1.67
27-May-2019,16.47,17.34,13.48,16.19,-1.70
24-May-2019,19.41,19.41,14.49,16.47,-15.15
23-May-2019,27.63,27.63,18.96,19.41,-29.75
22-May-2019,25.65,30.18,19.04,27.63,7.72
21-May-2019,23.68,28.1,20.24,25.65,8.32
20-May-2019,28.08,28.08,19.76,23.68,-15.67
17-May-2019,28.37,29.23,25.5,28.08,-1.02
16-May-2019,28.66,29.33,23.78,28.37,-1.01
15-May-2019,27.13,29.08,23.18,28.66,5.64
14-May-2019,27.38,27.76,22.39,27.13,-0.91
13-May-2019,26.34,28.06,23.71,27.38,3.95
10-May-2019,25.49,26.53,24.54,26.34,3.33
09-May-2019,26.37,26.5,23.49,25.49,-3.34
08-May-2019,26.48,27.03,23.25,26.37,-0.42
07-May-2019,26.43,26.81,23.09,26.48,0.19
06-May-2019,24.03,27.84,19.74,26.43,9.99
03-May-2019,22.98,24.15,21.1,24.03,4.57
02-May-2019,21.83,23.27,21.77,22.98,5.27
30-Apr-2019,21.72,22.78,20.76,21.83,0.51
26-Apr-2019,23.23,23.96,21.43,21.72,-6.50
25-Apr-2019,23.71,25.54,22.73,23.23,-2.02
24-Apr-2019,24.65,25.13,23.45,23.71,-3.81
23-Apr-2019,24.05,26.32,22.78,24.65,2.49
22-Apr-2019,22.74,24.56,20.41,24.05,5.76
18-Apr-2019,21.69,23.05,18.5,22.74,4.84
16-Apr-2019,21.39,21.89,19.67,21.69,1.40
15-Apr-2019,21,22.24,18.76,21.39,1.86
12-Apr-2019,20.96,21.3,18.68,21,0.19
11-Apr-2019,21.13,21.34,19.41,20.96,-0.80
10-Apr-2019,20.28,21.28,18.7,21.13,4.19
09-Apr-2019,20.15,20.66,16.55,20.28,0.65
08-Apr-2019,18.39,20.46,18.39,20.15,9.57
05-Apr-2019,18.65,19.08,16.76,18.39,-1.39
04-Apr-2019,18.78,19.33,18.25,18.65,-0.69
03-Apr-2019,18.08,18.88,17.29,18.78,3.87
02-Apr-2019,18.01,18.55,17.44,18.08,0.39
01-Apr-2019,17.19,18.22,17.19,18.01,4.77
29-Mar-2019,16.65,17.43,16.24,17.19,3.24
28-Mar-2019,17.05,17.33,15.75,16.65,-2.35
27-Mar-2019,16.49,17.42,14.55,17.05,3.40
26-Mar-2019,16.67,16.67,15.52,16.49,-1.08
25-Mar-2019,16.28,17.03,14.26,16.67,2.40
22-Mar-2019,16.03,16.81,12.68,16.28,1.56
20-Mar-2019,16.49,16.49,14.49,16.03,-2.79
19-Mar-2019,16.9,17.18,14.55,16.49,-2.43
18-Mar-2019,15.87,17.19,14.27,16.9,6.49
15-Mar-2019,15.15,16.39,11.85,15.87,4.75
14-Mar-2019,15.28,15.52,13.76,15.15,-0.85
13-Mar-2019,15.1,15.6,12.3,15.28,1.19
12-Mar-2019,14.9,15.2,13.84,15.1,1.34
11-Mar-2019,14.94,15.38,13.67,14.9,-0.27
08-Mar-2019,15.29,15.41,12.92,14.94,-2.29
07-Mar-2019,15.61,15.69,14.31,15.29,-2.05
06-Mar-2019,15.66,15.74,14.29,15.61,-0.32
05-Mar-2019,16.28,16.86,15.45,15.66,-3.81
01-Mar-2019,18.28,18.28,15.9,16.28,-10.94
28-Feb-2019,18.9,18.9,17.07,18.28,-3.28
27-Feb-2019,17.12,19.98,14.13,18.9,10.40
26-Feb-2019,15.36,18.1,13.12,17.12,11.46
25-Feb-2019,15.45,16.04,11.7,15.36,-0.58
22-Feb-2019,16.05,16.05,12.32,15.45,-3.74
21-Feb-2019,17.06,17.17,12.13,16.05,-5.92
20-Feb-2019,18.47,18.47,15.24,17.06,-7.63
19-Feb-2019,18,18.61,15.26,18.47,2.61
18-Feb-2019,16.46,18.19,11.85,18,9.36
15-Feb-2019,15.77,17.54,12.45,16.46,4.38
14-Feb-2019,15.73,16.58,12.09,15.77,0.25
13-Feb-2019,15.75,15.9,11.81,15.73,-0.13
12-Feb-2019,15.84,15.98,13.23,15.75,-0.57
11-Feb-2019,15.57,16.36,13.46,15.84,1.73
08-Feb-2019,15.44,15.82,12.97,15.57,0.84
07-Feb-2019,15.63,16.22,13.6,15.44,-1.22
06-Feb-2019,15.78,15.97,12.83,15.63,-0.95
05-Feb-2019,15.72,15.98,14.61,15.78,0.38
04-Feb-2019,15.72,16.45,14.97,15.72,0.00
01-Feb-2019,17.85,17.19,15.55,15.72,-11.93
31-Jan-2019,17.85,17.85,16.45,17.12,-4.09
30-Jan-2019,18.43,18.43,15.98,17.85,-3.15
29-Jan-2019,18.9,19.8,18.04,18.43,-2.49
28-Jan-2019,17.69,19.28,14.59,18.9,6.84
25-Jan-2019,17.44,18.14,14.37,17.69,1.43
24-Jan-2019,18.09,18.38,14.54,17.44,-3.59
23-Jan-2019,17.99,18.29,12.02,18.09,0.56
22-Jan-2019,18.15,18.47,15.51,17.99,-0.88
21-Jan-2019,16.62,18.34,14.36,18.15,9.21
18-Jan-2019,16.24,16.91,12.31,16.62,2.34
17-Jan-2019,16.08,16.43,12.99,16.24,1.00
16-Jan-2019,15.58,16.31,12.8,16.08,3.21
15-Jan-2019,16.16,16.16,12.99,15.58,-3.59
14-Jan-2019,15.35,16.55,15.35,16.16,5.28
11-Jan-2019,15.35,15.83,14.36,15.35,0.00
10-Jan-2019,15.27,15.61,14.15,15.35,0.52
09-Jan-2019,15.7,16.32,13.9,15.27,-2.74
08-Jan-2019,16.3,16.57,14.74,15.7,-3.68
07-Jan-2019,16.16,16.46,15.3,16.3,0.87
04-Jan-2019,16.79,16.97,15.49,16.16,-3.75
03-Jan-2019,16.39,17.15,15.44,16.79,2.44
02-Jan-2019,15.33,16.95,14.84,16.39,6.91
01-Jan-2019,16,16.4,15.15,15.33,-4.19
31-Dec-2018,15.27,16.15,14.65,16,4.78
28-Dec-2018,16.07,16.07,15.02,15.27,-4.98
27-Dec-2018,15.92,16.38,12.56,16.07,0.94
26-Dec-2018,15.75,17.48,14.81,15.92,1.08
24-Dec-2018,15.99,17.13,14.9,15.75,-1.50
21-Dec-2018,14.33,16.23,12.94,15.99,11.58
20-Dec-2018,14.66,14.92,13.72,14.33,-2.25
19-Dec-2018,14.58,14.87,11.87,14.66,0.55
18-Dec-2018,14.54,15.31,11.98,14.58,0.28
17-Dec-2018,15.16,15.91,13.87,14.54,-4.09
14-Dec-2018,15.55,15.6,12.67,15.16,-2.51
13-Dec-2018,15.81,15.91,11.91,15.55,-1.64
12-Dec-2018,17.95,17.95,15.42,15.81,-11.92
11-Dec-2018,20.44,20.44,17.2,17.95,-12.18
10-Dec-2018,18.59,20.65,16.89,20.44,9.95
07-Dec-2018,19.31,19.63,15.98,18.59,-3.73
06-Dec-2018,18.39,19.55,15.91,19.31,5.00
05-Dec-2018,18.11,18.83,16.62,18.39,1.55
04-Dec-2018,18.22,19.62,16.91,18.11,-0.60
03-Dec-2018,19.16,19.61,16.31,18.22,-4.91
30-Nov-2018,18.7,19.92,16.81,19.16,2.46
29-Nov-2018,17.96,18.85,14.93,18.7,4.12
28-Nov-2018,18.32,19.36,16.67,17.96,-1.97
27-Nov-2018,20.4,20.4,16.61,18.32,-10.20
26-Nov-2018,19.16,20.53,15.02,20.4,6.47
22-Nov-2018,19.56,20,17.09,19.16,-2.04
21-Nov-2018,19.33,20.1,15.54,19.56,1.19
20-Nov-2018,19.26,19.65,18.25,19.33,0.36
19-Nov-2018,18.35,19.65,13.52,19.26,4.96
16-Nov-2018,18.46,18.87,16.9,18.35,-0.60
15-Nov-2018,18.83,18.92,15.5,18.46,-1.96
14-Nov-2018,18.7,19.51,14.77,18.83,0.70
13-Nov-2018,19.37,19.69,17.12,18.7,-3.46
12-Nov-2018,17.77,19.46,16.48,19.37,9.00
09-Nov-2018,17.88,18.76,16.76,17.77,-0.62
07-Nov-2018,0,0,0,18.51,0.00
06-Nov-2018,19.48,19.48,16.18,18.51,-4.98
05-Nov-2018,18.23,19.82,17.74,19.48,6.86
02-Nov-2018,19.19,19.19,17.49,18.23,-5.00
01-Nov-2018,19.8,20.13,18.9,19.19,-3.08
31-Oct-2018,20.5,22.82,19.58,19.8,-3.41
30-Oct-2018,19.83,20.77,19.55,20.5,3.38
29-Oct-2018,19.23,20.81,19.23,19.83,3.12
26-Oct-2018,18.88,20.33,18.66,19.23,1.85
25-Oct-2018,18.88,20.33,18.5,18.96,0.42
24-Oct-2018,19.04,19.81,17.71,18.88,-0.84
23-Oct-2018,21.36,22.35,18.76,19.04,-10.86
22-Oct-2018,19.79,21.67,17.08,21.36,7.93
19-Oct-2018,17.98,20.05,17.45,19.79,10.07
17-Oct-2018,17.37,18.2,14.84,17.98,3.51
16-Oct-2018,18.89,18.89,14.28,17.37,-8.05
15-Oct-2018,18.63,19.82,15.98,18.89,1.40
12-Oct-2018,20.55,20.55,16.67,18.63,-9.34
11-Oct-2018,17.91,20.85,17.63,20.55,14.74
10-Oct-2018,19.76,19.76,17.73,17.91,-9.36
09-Oct-2018,20.15,20.36,17.47,19.76,-1.94
08-Oct-2018,19.73,21.77,18.48,20.15,2.13
05-Oct-2018,18.92,20.48,18.45,19.73,4.28
04-Oct-2018,18.12,19.69,17.49,18.92,4.42
03-Oct-2018,16.84,18.65,15.58,18.12,7.60
01-Oct-2018,17,18.86,16.27,16.84,-0.94
28-Sep-2018,16.92,17.69,15.93,17,0.47
27-Sep-2018,17.09,17.37,15.6,16.92,-0.99
26-Sep-2018,16.68,17.58,15.1,17.09,2.46
25-Sep-2018,17.43,18.31,16.22,16.68,-4.30
24-Sep-2018,15.54,17.86,13.8,17.43,12.16
21-Sep-2018,14.01,16.92,10.98,15.54,10.92
19-Sep-2018,14.42,14.48,11.75,14.01,-2.84
18-Sep-2018,14.5,14.62,11.87,14.42,-0.55
17-Sep-2018,13.84,14.64,11.73,14.5,4.77
14-Sep-2018,14.25,14.25,12.32,13.84,-2.88
12-Sep-2018,15.33,15.33,12.98,14.25,-7.05
11-Sep-2018,15.2,15.45,13.44,15.33,0.86
10-Sep-2018,13.89,15.32,12.61,15.2,9.43
07-Sep-2018,13.72,14.14,11.09,13.89,1.24
06-Sep-2018,13.65,14.2,12.06,13.72,0.51
05-Sep-2018,13.78,14.15,11.95,13.65,-0.94
04-Sep-2018,13.39,13.88,12.2,13.78,2.91
03-Sep-2018,12.6,13.72,11.17,13.39,6.27
31-Aug-2018,12.41,12.8,11.6,12.6,1.53
30-Aug-2018,12.44,12.63,10.62,12.41,-0.24
29-Aug-2018,12.43,12.67,10.73,12.44,0.08
28-Aug-2018,12.24,12.6,10.38,12.43,1.55
27-Aug-2018,12.41,12.53,9.52,12.24,-1.37
24-Aug-2018,12.76,12.84,9.43,12.41,-2.74
23-Aug-2018,12.9,13.12,9.53,12.76,-1.09
21-Aug-2018,13.03,13.64,9.93,12.9,-1.00
20-Aug-2018,13.16,13.55,11.35,13.03,-0.99
17-Aug-2018,13.65,13.65,10.3,13.16,-3.59
16-Aug-2018,13.28,13.87,11.47,13.65,2.79
14-Aug-2018,13.4,13.42,10.76,13.28,-0.90
13-Aug-2018,12.85,13.5,11.29,13.4,4.28
10-Aug-2018,12.68,12.99,10.06,12.85,1.34
09-Aug-2018,12.54,12.76,10.88,12.68,1.12
06-Jul-2018,12.58,12.68,11.67,12.44,-1.11
05-Jul-2018,12.66,12.95,11.23,12.58,-0.63
04-Jul-2018,13,13.34,12.58,12.66,-2.62
03-Jul-2018,13.37,13.75,12.19,13,-2.77
15-Jun-2018,12.1,12.35,12.1,12.1,0.00
14-Jun-2018,12.64,12.64,10.44,12.1,-4.27
13-Jun-2018,12.73,13.14,11.22,12.64,-0.71
12-Jun-2018,13.18,13.9,10.45,13.18,0.00
01-Jun-2018,13.22,13.98,12.16,13.22,0.00
31-May-2018,0,14.23,12.13,13.22,0.00
30-May-2018,0,13.85,12.18,13.41,0.00
29-May-2018,13.06,13.87,11.98,13.07,0.08
28-May-2018,12.65,13.15,11.35,13.06,3.24
25-May-2018,13.15,13.17,11,12.65,-3.80
24-May-2018,14.16,14.22,10.9,13.15,-7.13
23-May-2018,13.6,14.94,11.88,14.16,4.12
22-May-2018,14.41,14.41,11.75,13.6,-5.62
21-May-2018,14.15,14.54,11.76,14.41,1.84
18-May-2018,13.41,14.35,11.61,14.15,5.52
17-May-2018,13.44,13.68,11.09,13.41,-0.22
16-May-2018,13.17,13.65,10.86,13.44,2.05
15-May-2018,14.25,14.25,11.49,13.17,-7.58
14-May-2018,14.43,14.82,13,14.25,-1.25
11-May-2018,14.43,14.82,13,14.43,0.00
10-May-2018,14.27,14.65,12.56,14.43,1.12
09-May-2018,14.06,14.56,12.12,14.27,1.49
08-May-2018,13.76,14.44,11.09,14.06,2.18
07-May-2018,13.25,13.96,12.83,13.76,3.85
04-May-2018,12.99,13.46,10.99,13.25,2.00
03-May-2018,12.84,13.21,12.47,12.99,1.17
02-May-2018,12.36,13.2,12.36,12.84,3.88
30-Apr-2018,12.02,12.55,12.02,12.36,2.83
27-Apr-2018,12.04,12.63,11.44,12.02,-0.17
26-Apr-2018,0,13.58,11.74,12.04,0.00
25-Apr-2018,11.9,13.32,11.9,12.4,4.20
24-Apr-2018,0,13.39,11.93,11.9,0.00
23-Apr-2018,12.94,13.49,11.54,13.15,1.62
20-Apr-2018,0,0,0,13.75,0.00
19-Apr-2018,14.11,14.11,12.5,13.75,-2.55
18-Apr-2018,14.04,14.37,13.17,14.11,0.50
17-Apr-2018,14.26,14.4,13.35,14.04,-1.54
16-Apr-2018,14.14,14.86,13.41,14.26,0.85
13-Apr-2018,14.56,14.56,13.45,14.14,-2.88
12-Apr-2018,14.72,14.99,11.81,14.56,-1.09
11-Apr-2018,14.5,14.91,12.74,14.72,1.52
10-Apr-2018,14.87,14.87,14.01,14.5,-2.49
09-Apr-2018,14.75,15.14,14.46,14.87,0.81
06-Apr-2018,14.8,15.16,13.01,14.75,-0.34
05-Apr-2018,15.35,15.78,14.88,14.8,-3.58
03-Apr-2018,15.35,15.78,14.88,15.35,0.00
02-Apr-2018,15.76,16.45,15.2,15.35,-2.60
28-Mar-2018,15.55,15.97,14.82,15.76,1.35
27-Mar-2018,15.2,16.11,14.5,15.55,2.30
26-Mar-2018,15.55,16.38,14.86,15.2,-2.25
23-Mar-2018,15.25,16.37,15.25,15.55,1.97
22-Mar-2018,15.11,15.36,11.99,15.25,0.93
21-Mar-2018,15.61,15.61,15.61,15.11,-3.20
20-Mar-2018,15.82,16.13,15.17,15.61,-1.33
19-Mar-2018,15.22,16,13.14,15.82,3.94
16-Mar-2018,14.33,15.62,11.63,15.22,6.21
15-Mar-2018,14.36,14.66,14.36,14.33,-0.21
14-Mar-2018,0,14.95,11.74,14.36,0.00
13-Mar-2018,14.49,14.62,12.39,14.46,-0.21
12-Mar-2018,14.53,14.66,12.01,14.49,-0.28
09-Mar-2018,14.59,14.76,12.91,14.53,-0.41
08-Mar-2018,15.7,15.7,12.49,14.59,-7.07
07-Mar-2018,16.25,16.46,13.45,15.7,-3.38
06-Mar-2018,15.4,16.45,13.16,16.25,5.52
05-Mar-2018,14.07,15.99,12.23,15.4,9.45
01-Mar-2018,13.81,14.25,12.41,14.07,1.88
28-Feb-2018,13.92,14.4,12.53,13.81,-0.79
27-Feb-2018,13.7,14.42,12.45,13.92,1.61
26-Feb-2018,14.2,14.33,13.53,13.7,-3.52
23-Feb-2018,14.83,14.83,13.54,14.2,-4.25
22-Feb-2018,15.92,16.46,14.5,14.83,-6.85
21-Feb-2018,16.87,16.87,15.9,16.87,0.00
19-Feb-2018,17.11,17.12,17.07,17.07,-0.23
14-Feb-2018,17.75,17.75,17.71,17.71,-0.23
12-Feb-2018,19.23,19.23,16.57,17.88,-7.02
09-Feb-2018,17.77,20.42,15.15,19.23,8.22
08-Feb-2018,19.47,24.04,15.26,17.77,-8.73
07-Feb-2018,20.02,20.02,16.8,19.47,-2.75
06-Feb-2018,16.05,23.16,16.05,20.02,24.74
05-Feb-2018,15.25,18.34,15.08,16.05,5.25
02-Feb-2018,14.11,15.49,11.5,15.25,8.08
01-Feb-2018,15.93,16.77,13.9,14.11,-11.42
31-Jan-2018,16.42,16.42,14.29,15.93,-2.98
30-Jan-2018,17.89,18.01,16.15,16.42,-8.22
29-Jan-2018,17.51,18.49,16.36,17.89,2.17
25-Jan-2018,18.04,18.24,17.04,17.51,-2.94
24-Jan-2018,16.23,18.5,14.64,18.04,11.15
23-Jan-2018,15.39,16.3,14.11,16.23,5.46
22-Jan-2018,13.98,15.59,12.07,15.39,10.09
19-Jan-2018,13.96,14.2,10.75,13.98,0.14
18-Jan-2018,13.86,14.22,11.66,13.96,0.72
17-Jan-2018,14.09,14.45,10.35,13.86,-1.63
16-Jan-2018,14.31,14.59,12.35,14.09,-1.54
15-Jan-2018,13.73,14.48,11.81,14.31,4.22
12-Jan-2018,14.01,14.55,11.92,13.73,-2.00
11-Jan-2018,14.04,14.28,12.99,14.01,-0.21
10-Jan-2018,13.85,14.23,12.52,14.04,1.37
09-Jan-2018,13.74,14.13,12.25,13.85,0.80
08-Jan-2018,13.11,13.86,11.81,13.74,4.81
05-Jan-2018,13.42,13.42,12.42,13.11,-2.31
04-Jan-2018,13.62,13.79,12.18,13.42,-1.47
03-Jan-2018,13.69,13.72,12.77,13.62,-0.51
02-Jan-2018,13.35,13.84,12.61,13.69,2.55
01-Jan-2018,12.67,13.61,12.55,13.35,5.37
29-Dec-2017,12.3,12.76,11.48,12.67,3.01
28-Dec-2017,12.49,12.69,11.33,12.3,-1.52
27-Dec-2017,12.05,12.74,11.51,12.49,3.65
26-Dec-2017,11.59,12.26,10.32,12.05,3.97
22-Dec-2017,12.09,12.13,10.73,11.59,-4.14
21-Dec-2017,12.19,12.24,10.16,12.09,-0.82
20-Dec-2017,12.19,12.42,11.2,12.19,0.00
19-Dec-2017,13.12,13.12,12.08,12.19,-7.09
18-Dec-2017,14.94,18.26,12.82,13.12,-12.18
15-Dec-2017,16.41,16.41,13.4,14.94,-8.96
14-Dec-2017,15.95,17.39,12.8,16.41,2.88
13-Dec-2017,15.26,16.31,12.7,15.95,4.52
12-Dec-2017,14.15,15.37,12.16,15.26,7.84
11-Dec-2017,13.67,14.49,12.16,14.15,3.51
08-Dec-2017,14.27,14.27,12.91,13.67,-4.20
07-Dec-2017,15.09,15.09,13.92,14.27,-5.43
06-Dec-2017,15.01,15.26,13.55,15.09,0.53
05-Dec-2017,14.86,15.34,13.55,15.01,1.01
04-Dec-2017,14.8,15.26,14.14,14.86,0.41
01-Dec-2017,13.55,15.02,12.62,14.8,9.23
30-Nov-2017,13.06,13.91,11.97,13.55,3.75
29-Nov-2017,13.15,13.29,12.26,13.06,-0.68
28-Nov-2017,13.03,13.36,12.04,13.15,0.92
27-Nov-2017,13.51,13.9,11.53,13.03,-3.55
24-Nov-2017,13.87,13.99,12.49,13.51,-2.60
23-Nov-2017,14.04,14.46,12.82,13.87,-1.21
22-Nov-2017,13.72,14.34,12.19,14.04,2.33
21-Nov-2017,13.43,13.93,11.01,13.72,2.16
20-Nov-2017,13.71,15.61,11.12,13.43,-2.04
17-Nov-2017,13.46,13.86,11.63,13.71,1.86
16-Nov-2017,14.27,14.27,11.07,13.46,-5.68
15-Nov-2017,14.17,14.58,11.58,14.27,0.71
14-Nov-2017,14.05,14.74,12.46,14.17,0.85
13-Nov-2017,13.48,14.38,11.17,14.05,4.23
10-Nov-2017,13.27,13.82,11.17,13.48,1.58
09-Nov-2017,13.61,13.72,11.08,13.27,-2.50
08-Nov-2017,13.24,13.86,11.24,13.61,2.79
07-Nov-2017,13.02,13.68,11.68,13.24,1.69
06-Nov-2017,11.91,13.26,11.37,13.02,9.32
03-Nov-2017,12.01,12.3,11.07,11.91,-0.83
02-Nov-2017,12.14,12.37,11.41,12.01,-1.07
01-Nov-2017,12.44,12.44,11.79,12.14,-2.41
31-Oct-2017,12.11,12.53,11.53,12.44,2.73
30-Oct-2017,11.48,12.26,11.48,12.11,5.49
27-Oct-2017,11.62,12.15,11.19,11.48,-1.20
26-Oct-2017,11.76,12.65,11.29,11.62,-1.19
25-Oct-2017,11.59,12.49,11.19,11.76,1.47
24-Oct-2017,12.33,12.47,11.36,11.59,-6.00
23-Oct-2017,12.4,12.94,10.88,12.33,-0.56
19-Oct-2017,11.54,12.81,10.83,12.4,7.45
18-Oct-2017,11.61,11.75,10.13,11.54,-0.60
17-Oct-2017,11.31,11.73,10.11,11.61,2.65
16-Oct-2017,11.26,11.58,10.03,11.31,0.44
13-Oct-2017,11.04,11.35,10.09,11.26,1.99
12-Oct-2017,11.73,11.73,10.46,11.04,-5.88
11-Oct-2017,11.11,12.18,10.19,11.73,5.58
10-Oct-2017,11.39,11.45,10.75,11.11,-2.46
09-Oct-2017,11.12,11.57,10.41,11.39,2.43
06-Oct-2017,11.71,11.71,10.75,11.12,-5.04
05-Oct-2017,11.8,11.9,10.59,11.71,-0.76
04-Oct-2017,12.46,12.58,11.58,11.8,-5.30
03-Oct-2017,12.49,12.87,11.44,12.46,-0.24
29-Sep-2017,13.17,13.17,11.91,12.49,-5.16
28-Sep-2017,13.86,13.97,12.82,13.17,-4.98
27-Sep-2017,12.93,14.17,11.77,13.86,7.19
26-Sep-2017,13.34,13.63,12.63,12.93,-3.07
25-Sep-2017,12.81,13.84,11.51,13.34,4.14
22-Sep-2017,11.63,12.99,11.01,12.81,10.15
21-Sep-2017,11.63,12.18,9.26,11.63,0.00
20-Sep-2017,11.47,11.88,10.12,11.63,1.39
19-Sep-2017,11.44,11.64,10.4,11.47,0.26
18-Sep-2017,11.68,11.68,10.84,11.44,-2.05
15-Sep-2017,11.47,12.02,10.02,11.68,1.83
14-Sep-2017,11.76,11.88,10.36,11.47,-2.47
13-Sep-2017,11.76,11.87,10.68,11.76,0.00
12-Sep-2017,12.36,12.36,11.52,11.76,-4.85
11-Sep-2017,12.96,12.96,11.55,12.36,-4.63
08-Sep-2017,13.01,13.1,11.77,12.96,-0.38
07-Sep-2017,13.12,13.13,11.18,13.01,-0.84
06-Sep-2017,12.89,13.5,12.04,13.12,1.78
05-Sep-2017,13.17,13.44,12.48,12.89,-2.13
04-Sep-2017,11.68,13.96,11.49,13.17,12.76
01-Sep-2017,11.95,12.16,10.53,11.68,-2.26
31-Aug-2017,12.89,13.7,11.79,11.95,-7.29
30-Aug-2017,13.54,14.13,11.75,12.89,-4.80
29-Aug-2017,12.64,13.85,12.28,13.54,7.12
28-Aug-2017,12.57,13.68,11.37,12.64,0.56
24-Aug-2017,13.18,13.2,11.94,12.57,-4.63
23-Aug-2017,14.11,14.11,12.26,13.18,-6.59
22-Aug-2017,14.82,14.82,11.16,14.11,-4.79
21-Aug-2017,14.57,14.97,13.15,14.82,1.72
18-Aug-2017,14.34,14.89,11.17,14.57,1.60
17-Aug-2017,14.24,14.62,10.79,14.34,0.70
16-Aug-2017,14.38,14.7,12.62,14.24,-0.97
14-Aug-2017,15.2,15.2,11.86,14.38,-5.39
11-Aug-2017,13.8,15.54,11.67,15.2,10.14
10-Aug-2017,13.45,14.17,12.23,13.8,2.60
09-Aug-2017,12.77,13.68,10.52,13.45,5.32
08-Aug-2017,11.9,13.05,10.49,12.77,7.31
07-Aug-2017,11.39,12,10.64,11.9,4.48
04-Aug-2017,11.64,11.75,10.75,11.39,-2.15
03-Aug-2017,11.94,12.23,11.21,11.64,-2.51
02-Aug-2017,11.91,12.17,10.92,11.94,0.25
01-Aug-2017,11.9,12.39,11.59,11.91,0.08
31-Jul-2017,11.14,12.03,11.14,11.9,6.82
28-Jul-2017,11.22,12.02,10.98,11.14,-0.71
27-Jul-2017,11.17,11.92,10.81,11.22,0.45
26-Jul-2017,10.91,11.78,10.91,11.17,2.38
25-Jul-2017,11.31,11.51,10.24,10.91,-3.54
24-Jul-2017,11.09,11.8,10.36,11.31,1.98
21-Jul-2017,11.32,11.72,9.01,11.09,-2.03
20-Jul-2017,11.26,11.57,10.37,11.32,0.53
19-Jul-2017,11.49,11.69,9.08,11.26,-2.00
18-Jul-2017,11.46,11.79,10.29,11.49,0.26
17-Jul-2017,11.17,11.57,10.48,11.46,2.60
14-Jul-2017,11.25,11.48,10.07,11.17,-0.71
13-Jul-2017,11.05,11.4,9.86,11.25,1.81
12-Jul-2017,10.89,11.3,9.67,11.05,1.47
11-Jul-2017,10.91,11.08,9.9,10.89,-0.18
10-Jul-2017,10.87,11.09,9.57,10.91,0.37
07-Jul-2017,10.98,11.13,9.62,10.87,-1.00
06-Jul-2017,11.15,11.18,10.29,10.98,-1.52
05-Jul-2017,11.28,11.42,10.45,11.15,-1.15
04-Jul-2017,11.2,11.65,10.42,11.28,0.71
03-Jul-2017,11.73,11.75,10.46,11.2,-4.52
30-Jun-2017,11.38,12.1,11.08,11.73,3.08
29-Jun-2017,11.99,11.99,10.6,11.38,-5.09
28-Jun-2017,12.51,12.76,11.09,11.99,-4.16
27-Jun-2017,11.56,12.87,10.93,12.51,8.22
23-Jun-2017,11.21,11.78,8.76,11.56,3.12
22-Jun-2017,10.92,11.42,10.07,11.21,2.66
21-Jun-2017,10.66,11.06,9.78,10.92,2.44
20-Jun-2017,10.63,10.87,9.82,10.66,0.28
19-Jun-2017,10.92,10.92,9.74,10.63,-2.66
16-Jun-2017,11.33,11.33,9.71,10.92,-3.62
15-Jun-2017,11.18,11.43,9.89,11.33,1.34
14-Jun-2017,11.34,11.53,10.44,11.18,-1.41
13-Jun-2017,11.42,11.46,9.9,11.34,-0.70
12-Jun-2017,10.86,11.5,10.35,11.42,5.16
09-Jun-2017,11.07,11.23,10.28,10.86,-1.90
08-Jun-2017,10.89,11.13,9.53,11.07,1.65
07-Jun-2017,11.13,11.19,10.22,10.89,-2.16
06-Jun-2017,11.02,11.32,9.49,11.13,1.00
05-Jun-2017,10.81,11.14,10.05,11.02,1.94
02-Jun-2017,11.31,11.31,10.31,10.81,-4.42
01-Jun-2017,11.76,11.91,10.61,11.31,-3.83
31-May-2017,11.77,12.25,11.02,11.76,-0.08
30-May-2017,11.79,12.27,10.86,11.77,-0.17
29-May-2017,10.86,11.88,10.26,11.79,8.56
26-May-2017,10.45,11.19,9.89,10.86,3.92
25-May-2017,11.83,11.92,10.19,10.45,-11.67
24-May-2017,12.2,12.79,10.45,11.83,-3.03
23-May-2017,11.2,12.77,9.87,12.2,8.93
22-May-2017,11.3,11.85,10.2,11.2,-0.88
19-May-2017,11.79,11.9,10.4,11.3,-4.16
18-May-2017,10.64,12.75,9.82,11.79,10.81
17-May-2017,10.56,10.81,9.24,10.64,0.76
16-May-2017,10.68,11.02,9.07,10.56,-1.12
15-May-2017,10.63,11.14,8.84,10.68,0.47
12-May-2017,10.84,10.84,9.47,10.63,-1.94
11-May-2017,10.95,11.26,9.9,10.84,-1.00
10-May-2017,11.11,11.11,9.96,10.95,-1.44
09-May-2017,11.67,11.67,10.54,11.11,-4.80
08-May-2017,11.99,11.99,10.61,11.67,-2.67
05-May-2017,11.33,12.16,10.45,11.99,5.83
04-May-2017,11.53,11.78,10.61,11.33,-1.73
03-May-2017,11.45,11.66,9.95,11.53,0.70
